1280,720,907,198,68,60,24
1280,720,797,299,48,38,31
1280,720,892,245,82,61,31
1280,720,806,296,48,41,24
1280,720,903,256,41,38,20
1280,720,809,259,52,47,20
1280,720,882,282,47,43,10
1280,720,843,305,37,39,22
1280,720,895,285,36,49,22
1280,720,781,320,32,28,24
1280,720,876,267,51,46,24
1280,720,713,327,34,32,9
1280,720,835,292,52,48,9
1280,720,708,337,27,25,20
1280,720,875,286,49,45,20
1280,720,946,295,111,94,31
1280,720,818,460,48,45,24
1280,720,999,393,89,83,24
1280,720,942,520,53,47,24
1280,720,1188,389,89,94,24
1280,720,1055,358,94,78,31
1280,720,1056,434,108,84,31
1280,720,1119,87,142,129,24
1280,720,840,305,82,87,24
1280,720,906,397,111,97,24
1280,720,1118,288,158,145,24
1280,720,803,406,100,98,24
1280,720,953,353,150,131,24
1280,720,759,358,126,101,31
1280,720,770,461,111,90,31
1280,720,885,236,168,137,31
1280,720,900,365,166,135,31
1280,720,1042,135,128,112,20
1280,720,766,510,60,54,23
1280,720,769,563,57,47,4
1280,720,817,479,81,70,23
1280,720,828,545,64,55,4
1280,720,1007,379,133,108,23
1280,720,1024,478,109,99,4
1280,720,812,472,78,71,23
1280,720,987,363,140,114,23
1280,720,699,562,60,58,6
1280,720,698,617,64,56,31
1280,720,796,514,90,85,6
1280,720,797,600,95,87,31
1280,720,953,439,140,133,6
1280,720,956,571,149,132,31
1280,720,772,540,75,68,4
1280,720,874,502,101,97,4
1280,720,1043,428,152,143,4
1280,720,813,540,64,55,31
1280,720,888,510,85,69,31
1280,720,1091,421,141,120,31
1280,720,1144,530,36,42,26
1280,720,772,484,62,49,23
1280,720,174,464,49,41,1
1280,720,170,523,59,54,30
1280,720,114,448,55,46,1
1280,720,106,513,68,64,30
1280,720,867,419,79,89,20
1280,720,977,365,98,98,20
1280,720,789,441,66,66,20
1280,720,997,517,61,55,4
1280,720,998,567,71,68,31
1280,720,1110,459,79,71,4
1280,720,1110,526,113,104,31
1280,720,1085,484,88,84,9
1280,720,945,540,67,66,2
1280,720,936,596,69,67,31
1280,720,1059,499,90,87,2
1280,720,845,440,115,105,8
1280,720,1025,382,139,136,8
1280,720,775,538,58,59,20
1280,720,845,503,73,74,20
1280,720,990,420,115,118,20
1280,720,713,458,71,74,24
1280,720,794,405,92,93,24
1280,720,794,405,92,93,24
1280,720,935,295,143,137,24
1280,720,772,480,58,63,20
1280,720,864,418,83,84,20
1280,720,974,339,106,120,20
1280,720,1084,270,127,142,20
1280,720,838,373,126,126,31
1280,720,996,239,181,172,31
1280,720,762,515,56,53,24
1280,720,347,546,31,34,20
1280,720,843,414,100,95,24
1280,720,141,527,51,50,20
1280,720,25,491,55,58,20
1280,720,944,300,152,139,24
1280,720,689,563,37,38,20
1280,720,966,477,93,78,20
1280,720,788,538,55,58,20
1280,720,954,477,89,90,20
1280,720,688,348,110,86,31
1280,720,690,432,110,83,31
1280,720,926,139,190,155,31
1280,720,922,289,202,152,31
1280,720,808,439,99,81,20
1280,720,945,383,133,111,20
1280,720,1011,480,62,79,27
1280,720,642,432,106,91,31
1280,720,873,331,159,124,31
1280,720,922,282,95,90,3
1280,720,914,365,125,107,31
1280,720,1082,147,148,137,3
1280,720,1070,265,197,163,31
1280,720,1169,489,83,70,20
1280,720,1087,489,73,66,24
1280,720,1105,452,83,81,24
1280,720,963,456,62,66,3
1280,720,947,521,93,71,31
1280,720,1056,365,100,88,3
1280,720,1045,456,130,100,31
1280,720,946,338,137,127,31
1280,720,827,449,88,84,24
1280,720,1021,330,140,130,24
1280,720,705,507,77,67,24
1280,720,1007,406,122,116,24
1280,720,920,492,80,78,10
1280,720,705,560,52,49,10
1280,720,1109,429,102,102,10
1280,720,788,531,64,63,20
1280,720,955,481,90,84,20
1280,720,726,509,68,67,31
1280,720,892,446,97,93,31
1280,720,1055,358,153,129,31
1280,720,708,532,77,66,31
1280,720,811,473,114,97,31
1280,720,977,391,163,138,31
1280,720,669,540,60,59,10
1280,720,799,485,89,83,10
1280,720,991,386,137,131,10
1280,720,647,562,65,60,31
1280,720,607,597,31,30,9
1280,720,826,478,129,101,31
1280,720,1011,390,198,156,31
1280,720,776,532,67,67,9
1280,720,982,454,109,102,9
1280,720,1051,525,68,64,20
1280,720,629,522,72,63,31
1280,720,728,467,107,93,31
1280,720,829,401,164,122,31
1280,720,925,335,192,156,31
1280,720,976,522,63,57,24
1280,720,1077,496,69,62,24
1280,720,105,541,50,39,24
1280,720,96,618,46,42,30
1280,720,784,540,41,37,20
1280,720,865,523,45,43,20
1280,720,26,612,60,55,30
1280,720,47,513,59,57,24
1280,720,185,605,35,35,30
1280,720,1071,452,70,63,20
1280,720,111,589,44,38,30
1280,720,16,555,60,55,30
1280,720,1051,397,57,46,9
1280,720,1167,407,86,80,24
1280,720,1042,466,57,49,20
1280,720,780,347,165,134,31
1280,720,908,246,205,179,31
1280,720,742,507,52,49,16
1280,720,906,524,69,63,24
1280,720,1070,438,110,94,24
1280,720,909,400,91,86,31
1280,720,1008,360,119,113,31
1280,720,760,478,118,102,31
1280,720,1028,332,188,157,31
1280,720,595,539,54,54,9
1280,720,907,415,110,109,9
1280,720,772,531,80,75,31
1280,720,999,450,135,123,31
1280,720,705,526,64,62,31
1280,720,704,585,70,61,6
1280,720,794,451,95,97,31
1280,720,802,536,92,93,6
1280,720,1015,432,109,101,4
1280,720,1009,524,131,106,31
1280,720,730,576,64,62,31
1280,720,905,523,102,98,31
1280,720,806,507,89,74,31
1280,720,941,440,126,106,31
1280,720,895,427,142,112,31
1280,720,634,451,74,66,31
1280,720,879,341,145,123,31
1280,720,810,536,84,82,31
1280,720,1019,481,120,123,31
1280,720,843,364,103,87,23
1280,720,670,504,41,43,31
1280,720,1116,205,163,151,23
1280,720,732,489,49,51,31
1280,720,1066,390,116,114,31
1280,720,792,459,66,63,9
1280,720,895,418,78,83,9
1280,720,1117,332,126,130,9
1280,720,705,420,73,73,8
1280,720,942,300,120,122,8
1280,720,910,518,47,53,26
1280,720,915,564,40,49,31
1280,720,732,522,66,67,31
1280,720,838,426,100,101,6
1280,720,1036,344,140,134,6
1280,720,731,488,90,79,31
1280,720,962,383,179,143,31
1280,720,991,371,177,145,31
1280,720,1016,371,147,126,31
1280,720,880,437,93,86,20
1280,720,832,440,129,103,31
1280,720,931,389,158,135,31
1280,720,784,484,90,90,6
1280,720,931,426,130,124,6
1280,720,875,458,144,117,31
1280,720,1020,490,97,88,20
1280,720,808,448,90,80,31
1280,720,863,430,116,106,31
1280,720,1016,369,169,141,31
1280,720,734,480,95,77,31
1280,720,962,363,200,144,31
1280,720,746,489,69,67,9
1280,720,925,399,125,112,9
1280,720,700,520,75,62,31
1280,720,944,403,139,126,31
1280,720,652,592,44,41,6
1280,720,707,577,54,53,6
1280,720,928,471,138,129,6
1280,720,652,569,47,45,20
1280,720,764,507,84,78,20
1280,720,992,400,151,123,20
1280,720,697,542,68,59,31
1280,720,590,570,34,33,24
1280,720,966,364,87,85,24
1280,720,1082,308,115,101,24
1280,720,759,457,82,87,6
1280,720,917,389,117,118,6
1280,720,633,535,70,64,31
1280,720,800,441,124,106,31
1280,720,933,374,170,143,31
1280,720,875,532,68,64,31
1280,720,907,441,100,92,20
1280,720,1058,365,136,118,20
1280,720,730,506,79,70,31
1280,720,691,579,51,45,31
1280,720,992,332,185,146,31
1280,720,781,536,85,71,31
1280,720,920,470,128,112,31
1280,720,831,499,53,43,31
1280,720,919,420,106,98,20
1280,720,843,392,77,73,24
1280,720,1089,347,164,151,20
1280,720,917,349,97,91,24
1280,720,1152,528,44,40,19
1280,720,888,436,86,77,8
1280,720,1042,381,110,103,8
1280,720,785,501,87,84,31
1280,720,953,417,135,114,31
1280,720,793,422,81,79,8
1280,720,935,324,116,110,8
1280,720,949,507,83,77,0
1280,720,1107,453,109,104,0
1280,720,751,513,66,57,31
1280,720,1029,378,136,122,31
1280,720,667,504,44,44,23
1280,720,797,438,96,75,23
1280,720,954,331,178,142,23
1280,720,810,501,68,66,20
1280,720,583,537,50,50,31
1280,720,1004,436,101,97,20
1280,720,623,511,58,58,31
1280,720,911,392,126,112,31
1280,720,615,536,66,64,31
1280,720,892,375,185,155,31
1280,720,769,453,128,106,31
1280,720,978,529,101,82,31
1280,720,920,465,124,121,6
1280,720,919,581,125,112,31
1280,720,668,540,70,66,6
1280,720,670,598,65,68,31
1280,720,838,419,117,111,4
1280,720,812,522,154,129,31
1280,720,1005,342,146,144,4
1280,720,972,476,201,174,31
1280,720,964,412,66,74,27
1280,720,974,479,61,80,16
1280,720,715,571,45,40,6
1280,720,105,557,46,44,6
1280,720,26,534,63,59,6
1280,720,770,541,61,61,6
1280,720,945,524,52,49,6
1280,720,1134,494,70,67,6
1280,720,884,526,74,71,31
1280,720,1149,491,98,89,31
1280,720,1071,476,101,80,6
1280,720,3,427,95,106,6
1280,720,1002,477,57,52,6
1280,720,228,483,49,51,6
1280,720,1208,435,75,75,6
1280,720,416,503,83,81,31
1280,720,531,536,33,45,26
1280,720,227,440,112,108,31
1280,720,407,516,40,49,26
1280,720,1,374,144,148,31
1280,720,296,512,41,52,26
1280,720,264,544,95,91,30
1280,720,69,503,129,117,30
1280,720,1138,537,67,59,26
1280,720,245,507,74,72,7
1280,720,1113,490,71,68,7
1280,720,105,416,120,108,7
1280,720,153,308,194,151,31
1280,720,323,388,98,95,20
1280,720,341,403,126,102,31
1280,720,1172,555,57,56,24
1280,720,1008,516,73,66,24
1280,720,1148,480,98,88,24
1280,720,957,532,61,53,26
1280,720,131,437,67,59,24
1280,720,757,528,50,47,24
1280,720,864,576,57,53,31
1280,720,909,476,71,59,24
1280,720,1107,534,88,77,31
1280,720,1076,452,91,76,24
1280,720,933,187,46,43,11
1280,720,1040,86,77,71,11
1280,720,453,199,23,36,22
1280,720,858,212,38,36,26
1280,720,929,101,75,72,26
1280,720,847,198,46,54,31
1280,720,1082,159,68,86,31
1280,720,835,218,38,39,24
1280,720,958,50,103,87,24
1280,720,1043,161,42,50,20
1280,720,843,241,29,33,27
1280,720,883,206,44,48,27
1280,720,1010,76,85,97,27
1280,720,1018,205,34,34,20
1280,720,1134,178,42,50,20
1280,720,928,180,37,37,11
1280,720,927,104,67,51,31
1280,720,913,95,42,40,24
1280,720,921,127,36,32,20
1280,720,1044,32,58,61,20
1280,720,924,188,32,36,24
1280,720,1079,143,56,63,24
1280,720,923,167,38,42,20
1280,720,1039,74,63,62,20
1280,720,949,145,39,40,10
1280,720,1062,87,59,59,10
1280,720,951,77,69,65,25
1280,720,837,156,37,35,26
1280,720,840,189,31,32,12
1280,720,878,63,64,54,26
1280,720,886,115,55,55,12
1280,720,1066,168,37,38,20
1280,720,917,109,53,54,26
1280,720,1081,59,75,87,26
1280,720,1015,137,43,48,26
1280,720,353,209,40,44,22
1280,720,24,11,78,80,1
1280,720,963,39,49,51,20
1280,720,917,72,46,37,26
1280,720,922,109,36,33,12
1280,720,946,25,56,53,26
1280,720,952,75,50,44,12
1280,720,978,136,37,39,9
1280,720,1133,64,56,62,9
1280,720,895,130,32,32,24
1280,720,1082,155,48,61,20
1280,720,873,159,39,34,26
1280,720,1063,50,88,86,26
1280,720,922,43,47,47,24
1280,720,757,151,31,31,27
1280,720,886,113,54,58,27
1280,720,954,74,63,73,27
1280,720,1121,39,82,90,23
1280,720,911,158,55,55,31
1280,720,1059,98,89,89,31
1280,720,916,146,47,48,31
1280,720,869,161,40,36,31
1280,720,967,112,66,68,31
1280,720,929,159,28,30,20
1280,720,1091,111,47,50,20
1280,720,896,127,30,28,24
1280,720,1048,28,58,55,24
1280,720,948,98,46,43,20
1280,720,1040,3,74,62,20
1280,720,944,135,34,35,26
1280,720,1041,72,68,65,26
1280,720,924,159,31,26,11
1280,720,970,65,56,56,11
1280,720,900,176,30,32,11
1280,720,1064,104,39,49,20
1280,720,923,112,32,33,24
1280,720,1039,51,50,51,24
1280,720,333,85,30,33,19
1280,720,1083,86,53,68,11
1280,720,993,119,51,49,31
1280,720,982,93,39,39,24
1280,720,904,154,23,24,20
1280,720,1001,68,53,52,20
1280,720,872,141,28,30,24
1280,720,1019,90,55,56,24
1280,720,1048,187,37,49,20
1280,720,1075,9,68,73,31
1280,720,1008,55,55,56,31
1280,720,989,86,37,38,24
1280,720,928,50,40,40,20
1280,720,975,160,37,51,20
1280,720,917,160,44,47,31
1280,720,1109,30,89,100,31
1280,720,953,148,34,38,20
1280,720,915,117,33,33,24
1280,720,1075,5,63,67,24
1280,720,881,157,36,41,20
1280,720,1052,93,66,73,20
1280,720,912,113,62,55,31
1280,720,1035,46,100,89,31
1280,720,1027,54,57,58,20
1280,720,940,67,45,47,24
1280,720,948,123,33,34,24
1280,720,1042,87,43,49,24
1280,720,979,81,36,35,24
1280,720,1143,15,52,66,24
1280,720,1036,123,45,41,31
1280,720,314,69,51,42,31
1280,720,892,88,42,38,24
1280,720,942,143,29,33,24
1280,720,1039,81,45,49,24
1280,720,973,113,67,66,31
1280,720,948,147,61,58,31
1280,720,924,233,46,47,31
1280,720,961,156,33,34,24
1280,720,927,170,23,27,20
1280,720,1068,132,45,52,24
1280,720,1006,149,36,42,20
1280,720,924,133,46,45,31
1280,720,974,99,44,46,24
1280,720,1068,46,54,58,24
1280,720,921,98,34,28,2
1280,720,514,165,54,39,2
1280,720,74,257,58,63,2
1280,720,932,124,35,37,2
1280,720,1055,44,65,68,2
1280,720,1007,38,49,47,24
1280,720,781,186,62,56,26
1280,720,790,279,55,50,14
1280,720,891,95,97,82,26
1280,720,913,248,79,82,14
1280,720,1072,284,52,53,4
1280,720,1041,309,27,29,24
1280,720,1141,231,72,95,4
1280,720,925,286,38,41,24
1280,720,1018,218,69,82,24
1280,720,719,274,42,39,14
1280,720,1061,168,93,111,14
1280,720,760,283,42,41,5
1280,720,977,219,85,102,5
1280,720,732,283,43,43,31
1280,720,1039,175,99,135,31
1280,720,747,261,64,56,31
1280,720,975,155,131,138,31
1280,720,737,277,44,40,13
1280,720,927,200,84,89,13
1280,720,823,291,37,34,31
1280,720,812,286,52,52,31
1280,720,310,298,38,43,31
1280,720,957,263,77,78,31
1280,720,152,287,48,60,31
1280,720,489,291,26,25,7
1280,720,819,288,27,26,7
1280,720,234,227,63,67,7
1280,720,1119,233,41,60,7
1280,720,1031,271,42,43,31
1280,720,769,254,58,51,31
1280,720,305,263,48,45,31
1280,720,65,216,69,77,31
1280,720,887,190,96,88,31
1280,720,187,247,57,80,31
1280,720,816,222,66,92,31
1280,720,777,254,65,57,31
1280,720,701,337,46,38,26
1280,720,732,321,36,29,24
1280,720,738,348,31,24,20
1280,720,741,269,68,48,26
1280,720,754,313,53,48,12
1280,720,866,79,130,104,26
1280,720,907,176,108,103,12
1280,720,723,321,31,25,24
1280,720,818,238,49,39,24
1280,720,770,325,33,33,24
1280,720,730,339,37,34,24
1280,720,743,348,30,30,24
1280,720,739,313,33,29,26
1280,720,745,342,32,30,12
1280,720,310,395,53,50,31
1280,720,785,301,33,30,20
1280,720,751,335,34,29,26
1280,720,756,362,29,25,12
1280,720,810,319,45,41,4
1280,720,814,361,44,41,31
1280,720,698,360,32,30,26
1280,720,933,79,120,116,26
1280,720,764,161,65,49,31
1280,720,895,206,52,44,26
1280,720,899,250,41,44,12
1280,720,921,153,54,54,27
1280,720,502,290,47,42,30
1280,720,860,196,47,38,26
1280,720,867,240,43,36,12
1280,720,833,144,31,46,22
1280,720,796,238,32,35,24
1280,720,876,188,28,41,22
1280,720,802,237,36,35,31
1280,720,925,163,41,40,24
1280,720,755,154,51,42,24
1280,720,904,244,53,55,26
1280,720,925,172,32,34,24
1280,720,806,218,37,36,24
1280,720,805,248,36,44,16
1280,720,1147,197,56,69,27
1280,720,768,162,43,42,24
1280,720,698,302,34,31,31
1280,720,776,277,67,63,31
1280,720,862,261,45,43,31
1280,720,868,301,33,33,7
1280,720,279,266,50,46,31
1280,720,282,309,37,38,7
1280,720,1143,194,65,87,31
1280,720,1152,273,53,77,7
1280,720,718,292,28,26,31
1280,720,720,317,23,22,7
1280,720,459,293,28,23,31
1280,720,465,316,18,18,7
1280,720,364,267,40,37,31
1280,720,774,264,51,41,31
1280,720,368,304,32,31,7
1280,720,784,305,36,30,7
1280,720,46,197,62,80,31
1280,720,55,278,46,67,7
1280,720,1041,175,88,94,31
1280,720,1053,267,82,85,7
1280,720,112,291,51,56,31
1280,720,928,278,57,60,31
1280,720,420,312,26,28,31
1280,720,733,310,27,23,31
1280,720,894,214,57,59,8
1280,720,818,214,55,53,6
1280,720,915,177,77,74,23
1280,720,824,224,50,45,31
1280,720,831,263,43,42,4
1280,720,803,246,43,38,23
1280,720,923,194,75,77,31
1280,720,796,203,47,42,24
1280,720,887,137,64,65,24
1280,720,854,223,38,36,20
1280,720,1027,165,53,61,20
1280,720,904,234,63,53,31
1280,720,834,234,55,46,31
1280,720,801,238,56,46,31
1280,720,1085,115,110,105,31
1280,720,773,223,35,34,24
1280,720,949,110,70,67,24
1280,720,885,193,51,44,31
1280,720,1098,58,88,87,31
1280,720,837,241,45,36,23
1280,720,1009,162,76,72,23
1280,720,778,254,35,32,23
1280,720,939,171,69,65,23
1280,720,934,263,37,30,26
1280,720,940,292,27,29,9
1280,720,753,275,37,30,23
1280,720,896,208,76,68,23
1280,720,808,264,42,33,31
1280,720,999,201,71,64,31
1280,720,779,223,37,32,24
1280,720,894,148,57,49,24
1280,720,833,241,54,41,31
1280,720,945,195,73,64,31
1280,720,821,195,57,46,31
1280,720,826,236,49,44,31
1280,720,900,132,67,64,31
1280,720,902,190,69,64,31
1280,720,757,248,43,41,24
1280,720,868,191,68,68,24
1280,720,835,210,50,54,24
1280,720,792,238,37,35,24
1280,720,901,175,63,61,24
1280,720,817,245,34,34,24
1280,720,1044,169,62,63,24
1280,720,799,242,39,33,24
1280,720,991,159,68,66,24
1280,720,721,251,37,33,23
1280,720,829,174,68,55,23
1280,720,732,275,35,30,31
1280,720,852,214,70,58,31
1280,720,794,273,28,23,23
1280,720,829,263,33,27,31
1280,720,833,291,29,25,31
1280,720,417,276,34,32,30
1280,720,546,183,34,31,31
1280,720,291,206,69,69,30
1280,720,579,43,58,47,31
1280,720,777,219,50,44,23
1280,720,803,222,46,36,31
1280,720,938,155,66,55,31
1280,720,888,214,57,51,31
1280,720,761,245,31,29,10
1280,720,896,194,50,51,10
1280,720,714,275,32,26,6
1280,720,821,219,53,54,6
1280,720,781,271,35,28,4
1280,720,870,237,46,48,4
1280,720,758,248,37,30,23
1280,720,865,160,63,55,23
1280,720,777,262,44,40,31
1280,720,919,196,84,70,31
1280,720,748,259,40,38,23
1280,720,856,191,71,66,23
1280,720,798,260,32,34,24
1280,720,853,222,52,49,24
1280,720,793,252,31,30,11
1280,720,832,245,35,34,11
1280,720,770,253,31,30,24
1280,720,784,286,33,27,31
1280,720,707,285,32,27,31
1280,720,836,251,32,43,22
1280,720,814,284,39,35,11
1280,720,821,255,42,45,10
1280,720,783,264,40,30,23
1280,720,912,223,64,50,23
1280,720,748,299,31,26,31
1280,720,854,256,50,39,31
1280,720,836,284,29,32,27
1280,720,911,223,55,58,27
1280,720,775,236,36,38,24
1280,720,912,144,67,69,24
1280,720,835,196,36,35,24
1280,720,994,105,59,54,24
1280,720,747,245,37,29,23
1280,720,762,278,27,26,26
1280,720,692,266,26,22,24
1280,720,803,189,57,53,24
1280,720,742,272,39,38,31
1280,720,854,224,83,70,31
1280,720,770,245,36,31,31
1280,720,805,274,43,36,31
1280,720,817,254,46,37,31
1280,720,916,217,62,56,31
1280,720,762,263,31,31,23
1280,720,923,200,66,54,23
1280,720,835,261,41,44,22
1280,720,682,280,26,27,6
1280,720,778,200,59,57,6
1280,720,720,294,27,23,23
1280,720,780,261,54,47,23
1280,720,986,112,42,48,24
1280,720,1020,190,40,38,26
1280,720,822,227,28,28,20
1280,720,981,68,73,69,11
1280,720,987,35,69,66,11
1280,720,920,82,68,71,31
1280,720,914,37,72,70,11
1280,720,474,218,54,48,30
1280,720,1114,37,75,76,24
1280,720,301,161,104,101,30
1280,720,1074,83,66,68,11
1280,720,1111,128,53,58,24
1280,720,1091,80,61,63,10
1280,720,1033,116,73,58,31
1280,720,1045,85,48,41,20
1280,720,894,47,58,58,24
1280,720,899,20,86,74,31
1280,720,903,95,81,71,31
1280,720,945,63,61,63,11
1280,720,866,103,53,60,9
1280,720,793,219,53,43,31
1280,720,795,263,47,42,2
1280,720,913,124,101,88,31
1280,720,919,211,84,82,2
1280,720,904,29,70,72,11
1280,720,354,139,102,101,30
1280,720,882,161,41,38,20
1280,720,664,175,33,35,10
1280,720,212,235,75,69,30
1280,720,981,46,66,72,10
1280,720,952,77,52,49,24
1280,720,955,127,50,52,9
1280,720,60,195,32,28,1
1280,720,388,250,59,54,30
1280,720,1161,19,89,88,20
1280,720,935,96,61,68,10
1280,720,896,92,52,51,24
1280,720,894,142,55,56,8
1280,720,1112,166,45,58,22
1280,720,1087,41,68,73,24
1280,720,1065,40,89,89,24
1280,720,790,126,49,46,26
1280,720,792,171,43,43,12
1280,720,865,58,70,64,26
1280,720,866,118,64,61,12
1280,720,1158,58,87,82,10
1280,720,1130,27,53,51,20
1280,720,962,135,52,51,11
1280,720,1021,133,60,55,8
1280,720,1120,113,101,76,31
1280,720,1017,207,28,28,24
1280,720,241,182,85,91,30
1280,720,1044,104,64,55,20
1280,720,943,14,72,74,24
1280,720,399,243,39,39,30
1280,720,171,199,90,81,30
1280,720,303,213,92,84,30
1280,720,1075,115,58,54,26
1280,720,1078,166,56,49,12
1280,720,1112,43,89,89,8
1280,720,910,64,64,65,10
1280,720,716,187,93,89,10
1280,720,811,204,44,47,27
1280,720,813,245,38,39,9
1280,720,461,237,62,62,0
1280,720,70,165,52,53,27
1280,720,68,216,51,55,9
1280,720,716,243,32,29,21
1280,720,841,165,53,51,21
1280,720,932,243,56,56,10
1280,720,659,148,71,60,26
1280,720,233,281,25,32,22
1280,720,1033,97,51,53,10
1280,720,1048,182,45,56,22
1280,720,1037,115,52,69,22
1280,720,907,211,45,41,24
1280,720,1017,132,49,62,22
1280,720,840,90,55,54,24
1280,720,770,136,50,49,31
1280,720,776,219,53,48,10
1280,720,1016,126,53,67,22
1280,720,948,172,43,49,24
1280,720,885,212,44,43,10
1280,720,1087,106,56,76,22
1280,720,948,105,54,63,31
1280,720,954,159,49,61,22
1280,720,929,223,36,38,31
1280,720,540,179,24,25,0
1280,720,1152,75,67,74,31
1280,720,1051,150,63,67,9
1280,720,1016,97,52,65,22
1280,720,964,186,56,52,31
1280,720,764,210,31,30,10
1280,720,919,78,59,56,10
1280,720,1122,165,42,60,22
1280,720,1129,129,60,77,24
1280,720,1062,79,56,70,22
1280,720,959,132,48,47,31
1280,720,1084,69,57,78,22
1280,720,962,193,63,56,31
1280,720,1119,145,49,52,20
1280,720,854,169,61,57,24
1280,720,981,82,58,58,31
1280,720,1081,144,38,45,31
1280,720,1083,224,46,48,31
1280,720,310,294,55,57,30
1280,720,362,197,47,45,20
1280,720,975,186,49,56,11
1280,720,920,180,54,48,31
1280,720,929,227,45,43,8
1280,720,319,170,49,50,20
1280,720,304,333,46,43,30
1280,720,1045,158,48,42,20
1280,720,883,126,85,85,31
1280,720,432,244,38,41,1
1280,720,509,240,40,38,10
1280,720,1030,155,55,54,10
1280,720,350,227,48,46,1
1280,720,449,217,47,50,10
1280,720,1171,90,79,79,10
1280,720,1022,144,58,55,10
1280,720,1029,197,53,57,31
1280,720,1031,148,50,53,24
1280,720,909,136,82,78,31
1280,720,1141,134,54,53,24
1280,720,1140,120,93,79,31
1280,720,1006,107,70,65,24
1280,720,913,175,69,61,11
1280,720,874,57,94,75,31
1280,720,285,306,80,77,30
1280,720,912,121,84,72,20
1280,720,965,111,81,84,11
1280,720,912,108,79,74,8
1280,720,1006,101,76,73,20
1280,720,846,67,65,56,24
1280,720,1010,93,85,79,20
1280,720,908,195,120,90,31
1280,720,930,288,95,87,31
1280,720,1051,203,92,90,2
1280,720,990,223,83,85,31
1280,720,268,262,73,73,30
1280,720,1015,134,58,61,20
1280,720,794,192,52,48,11
1280,720,701,160,41,46,27
1280,720,835,80,70,70,27
1280,720,1140,144,78,76,11
1280,720,975,126,49,59,26
1280,720,982,183,48,58,14
1280,720,978,144,71,68,20
1280,720,987,110,86,73,31
1280,720,914,181,53,52,20
1280,720,916,95,44,61,31
1280,720,979,103,77,73,10
1280,720,1007,71,109,100,26
1280,720,1036,86,63,61,20
1280,720,1162,124,76,65,26
1280,720,1176,185,56,59,12
1280,720,957,18,71,79,31
1280,720,352,218,34,30,20
1280,720,998,106,58,54,20
1280,720,1045,193,38,41,20
1280,720,1063,118,87,80,31
1280,720,1175,109,63,74,20
1280,720,860,212,43,39,25
1280,720,770,228,36,30,26
1280,720,773,256,30,29,12
1280,720,569,303,28,25,30
1280,720,1200,61,78,95,25
1280,720,885,160,61,50,26
1280,720,889,210,50,46,12
1280,720,559,287,36,35,30
1280,720,1123,4,121,109,26
1280,720,1144,114,96,104,12
1280,720,445,295,65,65,30
1280,720,926,280,58,64,30
1280,720,1027,165,77,69,31
1280,720,1065,141,70,61,31
1280,720,1086,153,63,56,20
1280,720,1077,81,71,65,24
1280,720,1009,119,73,73,31
1280,720,1039,165,66,63,20
1280,720,968,185,101,113,10
1280,720,173,181,40,40,27
